Code,Facility Name,Province,County,Sub County,Ward
17779,Muvuko Dispensary,Kitui,Kitui,Kitui South,Mutomo
12616,Muvuti Dispensary,Machakos,Machakos,Machakos,Muvuti/Kiima-kimwe
10803,Muwa Medical Clinic,Nyandarua,Nyandarua,Oljoroorok,Gathanji
21040,Muyafwa Dispensary,Busia,Busia,Matayos,Matayos South
15264,Muyengwet Dispensary,Uasin Gishu,Uasin Gishu,Moiben,Tembelio
11677,Muyeye Health Centre (Municipal),Kilifi,Kilifi,Malindi,Shella
11678,Muyeye Medical Clinic,Kilifi,Kilifi,Malindi,Shella
12617,Muyuni Dispensary,Kitui,Kitui,Mwingi Central,Mui
13835,MV Patel Medical Clinic,Kisumu,Kisumu,Kisumu Central,Market Milimani
23323,Mvindeni Dispensary,Kwale,Kwale,Msambweni,Kinondo
11679,Mvita Dispensary,Mombasa,Mombasa,Mvita,Majengo
24031,Mvoi Medical Clinic,Taita Taveta,Taita Taveta,Voi,Mbololo
11680,Mvono Clinic,Taita Taveta,Taita Taveta,Wundanyi,Wundanyi/Mbale
16956,Mwaani Dispensary,Makueni,Makueni,Kaiti,Ilima
11681,Mwabila Dispensary,Kwale,Kwale,Kinango,Mwavumbo
11682,Mwachinga Dispensary,Kwale,Kwale,Kinango,Kinango
18279,Mwafrika Institute of Development,Baringo,Baringo,Baringo Central,Kabarnet
25045,Mwai Kibaki Teaching and Referral Hospital,Nyeri,Nyeri,Nyeri South,Iria-ini
21942,Mwaimwai Community Dispensary,Bungoma,Bungoma,Mt Elgon,Elgon
24776,Mwakera Voi Medical Clinic,Taita Taveta,Taita Taveta,Voi,Mbololo
20201,Mwaki Healthcare,Kiambu,Kiambu,Thika Town,Township
23101,Mwakini Dispensary,Kitui,Kitui,Kitui Rural,Kwavonza/Yatta
11683,Mwakirunge Dispensary,Mombasa,Mombasa,Kisauni,Mwakirunge
22958,Mwala Dispensary,Kitui,Kitui,Kitui South,Mutomo
23056,Mwala Medical Clinic,Machakos,Machakos,Matungulu,Matungulu West
12618,Mwala Subcounty Hospital,Machakos,Machakos,Mwala,Makutano/Mwala
22831,MWALANO DISPENSARY,Makueni,Makueni,Kilome,Mukaa
11684,Mwaluphamba Dispensary,Kwale,Kwale,Matuga,Mkongani
11685,Mwaluvanga Dispensary,Kwale,Kwale,Matuga,Kubo South
21807,Mwamanga Dispensary,Kwale,Kwale,Msambweni,Gambato Bongwe
24298,Mwambia's Medical Clinic,Embu,Embu,Manyatta,Kirimari
11686,Mwambirwa Dispensary,Taita Taveta,Taita Taveta,Mwatate,Ronge
12619,Mwambiu Dispensary,Kitui,Kitui,Mwingi Central,Nuu
20266,Mwambui Dispensary,Kitui,Kitui,Mwingi Central,Waita
22817,Mwana Dispensary,Makueni,Makueni,Mbooni,Kiteta-kisau
19190,Mwanainchi Medical Clinic,Machakos,Machakos,Yatta,Matuu
19038,Mwananchi Clinic,Garissa,Garissa,Garissa,Iftin
18117,Mwananchi Medical Clinic (Kitui),Kitui,Kitui,Mwingi Central,Central
23259,Mwananchi medical Clinic (Nakuru),Nakuru,Nakuru,Nakuru West,Kaptembwo
16549,Mwananyamala CDF Dispensary,Kwale,Kwale,Lunga Lunga,Dzombo
11687,Mwanda Dispensary,Kwale,Kwale,Kinango,Mwavumbo
11688,Mwanda Health Centre (Taita Taveta),Taita Taveta,Taita Taveta,Wundanyi,Mwanda/Mgange
16395,Mwangate Dispensary,Nakuru,Nakuru,Kuresoi South,Keringet
11689,Mwangatini Dispensary,Kilifi,Kilifi,Magarini,Magarini
22480,Mwangaza Gen/Eye Clinic,Nyeri,Nyeri,Nyeri Central,Rware
11690,Mwangaza Medical Clinic (Mombasa),Mombasa,Mombasa,Mvita,Tononoka
18350,Mwangaza Medical Clinic (Nyali),Mombasa,Mombasa,Nyali,Kadzandani
10804,Mwangaza Medical Clinic (Thika),Kiambu,Kiambu,Thika Town,Township
16356,Mwangaza Medical Clinic (Uasin Gishu),Uasin Gishu,Uasin Gishu,Turbo,Huruma
20015,Mwangaza Tana Medical Clinic,Tana River,Tana River,Garsen,Garsen South
20091,Mwangaza ulio Na Tumaini clinic,Nairobi,Nairobi,Embakasi North,Dandora Area I
22464,Mwangea Dispensary,Taita Taveta,Taita Taveta,Voi,Mbololo
22677,Mwangea Dispesary (Kinango),Kwale,Kwale,Kinango,Chengoni/Samburu
20335,Mwanguda Dispensary,Kwale,Kwale,Lunga Lunga,Dzombo
11691,Mwangulu Dispensary,Kwale,Kwale,Lunga Lunga,Mwereni
20336,Mwangwei Dispensary,Kwale,Kwale,Lunga Lunga,Pongwe/Kikokeni
12621,Mwania (Chandaria) Dispensary,Makueni,Makueni,Makueni,Kitise/Kithuki
17941,Mwanianga Dispensary,Kitui,Kitui,Kitui South,Kanziku
21969,Mwanika dispensary,Meru,Meru,Imenti Central,Abothuguchi West
12622,Mwanyani Health Centre,Makueni,Makueni,Kibwezi West,Emali/Mulala
19944,Mwanyani/Malili Dispensary (Kitui Central),Kitui,Kitui,Kitui Central,Miambani
21794,Mwanyas Medical Centre,Machakos,Machakos,Athi River,Athi River
25243,Mwanza Medicare Centre Clinic,Kakamega,Kakamega,Malava,South Kabras
11693,Mwapala Dispensary,Kwale,Kwale,Matuga,Kubo South
21119,Mwapula Dispensary,Kilifi,Kilifi,Ganze,Jaribuni
18938,Mwarimba Medical Clinic,Meru,Meru,Igembe Central,Njia
21914,Mwasang'ombe Dispenasry,Makueni,Makueni,Kibwezi West,Emali/Mulala
16554,Mwashuma Dispensary (CDF),Taita Taveta,Taita Taveta,Mwatate,Bura(Mwatate)
16056,Mwasi Med Clinc,Kakamega,Kakamega,Navakholo,Bunyala Central
13106,Mwatate Clinic,Nairobi,Nairobi,Embakasi South,Pipeline
19454,Mwatate Healthcare Centre,Nairobi,Nairobi,Langata,Mugumo-ini
11694,Mwatate Sisal Estate Clinic,Taita Taveta,Taita Taveta,Mwatate,Chawia
11695,Mwatate Sub-County Hospital,Taita Taveta,Taita Taveta,Mwatate,Chawia
22186,Mwathe Dispensary,Kitui,Kitui,Kitui South,Athi
18961,Mwathene Dispensary,Meru,Meru,Tigania West,Nkomo
16523,Mwavizi Medical Clinic,Kilifi,Kilifi,Magarini,Sabaki
11696,Mwawesa Medical Clinic,Kilifi,Kilifi,Malindi,Malindi Town
22888,Mwea Capital Medical Center,Kirinyaga,Kirinyaga,Kirinyaga South,Tebere
19842,Mwea County Medical Center,Kirinyaga,Kirinyaga,Kirinyaga South,Tebere
17427,Mwea Dental Clinic,Kirinyaga,Kirinyaga,Kirinyaga South,Tebere
17132,Mwea Diabetes Hypertension Community Clinic,Kirinyaga,Kirinyaga,Kirinyaga South,Tebere
18833,Mwea Drop In Centre,Kirinyaga,Kirinyaga,Kirinyaga North/Mwea West,Thiba
10806,Mwea Medical Centre,Kirinyaga,Kirinyaga,Kirinyaga South,Tebere
16508,Mwea Medical Clinic,Kirinyaga,Kirinyaga,Kirinyaga South,Tebere
10807,Mwea Medical Laboratory,Kirinyaga,Kirinyaga,Kirinyaga South,Tebere
10808,Mwea Mission (Our Lady Of Lourdes) Hospital,Kirinyaga,Kirinyaga,Kirinyaga North/Mwea West,Thiba
10809,Mweiga Health Centre,Nyeri,Nyeri,Kieni West,Mweiga
10810,Mweiga Medical Care,Nyeri,Nyeri,Kieni West,Mweiga
10811,Mweiga Rural Health Clinic,Nyeri,Nyeri,Kieni West,Mweiga
12623,Mweini Dispensary,Makueni,Makueni,Kibwezi West,Nguu/Masumba
25570,Mwele Medical Clinic,Nakuru,Nakuru,Nakuru North,Kiamaina
23673,Mwema Clinic,Meru,Meru,Igembe North,Antuambui
19239,Mwema Health Care Clinic,Meru,Meru,Igembe North,Naathu
24136,Mwembe kati dispensary,Kilifi,Kilifi,Kilifi South,Mwarakaya
11697,Mwembe Tayari Dispensary,Mombasa,Mombasa,Mvita,Tononoka
24564,Mwembeni Medical Centre,Kilifi,Kilifi,Rabai,Mwawesa
23128,Mwena Dispensary,Kwale,Kwale,Lunga Lunga,Mwereni
18989,Mwendantu Amani Clinic,Tharaka Nithi,Tharaka Nithi,Mwimbi,Chogoria
18947,Mwendantu Baraka Clinic,Tharaka Nithi,Tharaka Nithi,Mwimbi,Chogoria
12624,Mwendwa Clinic,Meru,Meru,Tigania West,Kianjai
10812,Mwendwa Medical Clinic,Nyeri,Nyeri,Mukurweini,Mukurwe-ini Central
17604,Mwengea Dispensary,Kitui,Kitui,Kitui South,Mutomo
15266,Mwenje Dispensary,Laikipia,Laikipia,Laikipia West,Githiga
16788,Mwer Dispensary,Siaya,Siaya,Alego Usonga,West Alego
19442,Mwera Medical Clinic,Nairobi,Nairobi,Embakasi Central,Kayole Central
10813,Mwereri Sunrise Medical Clinic,Nyeri,Nyeri,Mukurweini,Mukurwe-ini Central
12625,Mweronkaga Dispensary,Meru,Meru,Tigania West,Akithii
16229,Mweru Dispensary,Meru,Meru,Imenti South,Igoji East
10814,Mweru Dispensary (Nyeri South),Nyeri,Nyeri,Mukurweini,Rugi
11698,Mwichens Medical Clinic,Kilifi,Kilifi,Magarini,Marafa
16057,Mwichio Amua Medical Clinic,Vihiga,Vihiga,Emuhaya,Central Bunyore
23476,Mwichiune Dispensary,Meru,Meru,Imenti South,Abogeta East
16396,Mwigito Dispensary,Nakuru,Nakuru,Njoro,Kihingo
16058,Mwihila Mission Hospital,Kakamega,Kakamega,Khwisero,Kisa North
24367,Mwihoko Modern Medical Centre,Kiambu,Kiambu,Ruiru,Mwihoko
17410,Mwikalikha Health Centre,Kakamega,Kakamega,Khwisero,Kisa North
21483,Mwikhupo Dispensary,Bungoma,Bungoma,Tongaren,Soysambu/Mitua
24444,mwimu med clinic,Tharaka Nithi,Tharaka Nithi,Mwimbi,Mwimbi
16194,Mwina Dispensary,Tana River,Tana River,Garsen,Garsen North
16201,Mwina Methodist Dispensary,Tana River,Tana River,Garsen,Garsen North
17055,Mwingi Medicare Centre,Kitui,Kitui,Mwingi Central,Kivou
12627,Mwingi Nursing Home,Kitui,Kitui,Mwingi Central,Central
25336,Mwingi Specilalist Hospital,Kitui,Kitui,Mwingi Central,Kivou
12626,Mwingi Sub County Hospital,Kitui,Kitui,Mwingi Central,Central
23522,Mwiregwa Dispensary,Homa Bay,Homa Bay,Suba South,Gwassi South
10815,Mwireri Sunrise Medical Clinic,Nyeri,Nyeri,Kieni West,Mweiga
23253,Mwisho wa Lami Dispensary,Nakuru,Nakuru,Njoro,Mau Narok
18104,Mwisho Wa lami Medical Clinic,Nakuru,Nakuru,Njoro,Mau Narok
12628,Mwitika Health Centre,Kitui,Kitui,Kitui East,Zombe/Mwitika
15267,Mwituria Dispensary,Laikipia,Laikipia,Laikipia East,Ngobit
24894,Mwoanda Medical Healthcare Clinic,Nyandarua,Nyandarua,Oljoroorok,Charagita
23166,Mwobia Medical Clinic,Meru,Meru,Tigania East,Muthara
22490,Mwomo Dispensary,Bungoma,Bungoma,Bumula,West Bukusu
12629,Mwonge Clinic,Tharaka Nithi,Tharaka Nithi,Chuka,Karingani
12630,Mwonge Dispensary,Tharaka Nithi,Tharaka Nithi,Chuka,Magumoni
13836,Mwongori Dispensary,Nyamira,Nyamira,Borabu,Mekenene
19350,Mworoga Dispensary,Tharaka Nithi,Tharaka Nithi,Mwimbi,Mwimbi
24026,My case Is Different Medical Clinic,Kilifi,Kilifi,Kaloleni,Mariakani
25097,My FatherMedical Clinic,Lamu,Lamu,Lamu West,Hongwe
24947,Myanga Nursing Home,Bungoma,Bungoma,Bumula,Kimaeti
23261,MYK View Point Medical Centre,Nakuru,Nakuru,Nakuru West,Kaptembwo
16617,Myopic Eye Clinic,Meru,Meru,Imenti North,Municipality
24044,Mzalendo Medical Clinic,Kilifi,Kilifi,Malindi,Malindi Town
22868,Mzedoo M/C,Taita Taveta,Taita Taveta,Voi,Mbololo
20237,Mzee Paurana Community Medical Clinic,Kilifi,Kilifi,Rabai,Kambe/Ribe
17893,Mzizima (CDF) Dispensary,Kwale,Kwale,Lunga Lunga,Pongwe/Kikokeni
24601,N Eastleigh Dispensary and Laboratory,Nairobi,Nairobi,Kamukunji,Eastleigh North
22853,Naagis Dispensary,Turkana,Turkana,Loima,Turkwel
12631,Naari Health Centre,Meru,Meru,Buuri,Kiirua/Naari
10817,Naaro Dispensary,Muranga,Muranga,Kandara,Ng'araria
22576,Nabeki Dispensary,Trans Nzoia,Trans Nzoia,Endebess,Chepchoina
23913,NABIL NURSING HOME,Mandera,Mandera,Mandera North,Rhamu
24249,Nabiswa Dispensary,Trans Nzoia,Trans Nzoia,Kiminini,Nabiswa
15268,Nabkoi Dispensary,Uasin Gishu,Uasin Gishu,Kesses,Tarakwa
16059,Nabongo Dispensary,Kakamega,Kakamega,Lurambi,Sheywe
22299,Nabuala Medical Centre,Bungoma,Bungoma,Kanduyi,Marakaru/Tuuti
16478,Nabuganda Dispensary,Busia,Busia,Samia,Bwiri
23530,Nabulon Dispensary,Turkana,Turkana,Turkana Central,Kanamkemer
20520,Nacet Reproductive Health Care,Nakuru,Nakuru,Nakuru East,Nakuru East
15269,Nachecheyet Dispensary,West Pokot,West Pokot,West Pokot,Riwo
15270,Nachola Health Centre,Samburu,Samburu,Samburu North,Nachola
20861,Nachu Dispensary,Kiambu,Kiambu,Kikuyu,Nachu
15271,Nachukui Dispensary,Turkana,Turkana,Turkana North,Lakezone
15272,Nacoharg Medical Centre,Nakuru,Nakuru,Naivasha,Hellsgate
16060,Nadanya Dispensary,Vihiga,Vihiga,Sabatia,Lyaduywa/Izava
15273,Nadapal Dispensary,Turkana,Turkana,Loima,Turkwel
15274,Nadapal Primary Health Care Programme,Turkana,Turkana,Loima,Turkwel
15275,Nadoto Dispensary,Turkana,Turkana,Turkana Central,Kerio Delta
21055,Naduat Dispensary,Turkana,Turkana,Turkana North,Nakalale
18099,Nadunga Dispensary,Turkana,Turkana,Turkana North,Kaeris
25077,Nafuu Medical Clinic,Nairobi,Nairobi,Westlands,Mountain View
23563,Nagwebonia Highway Medical Clinic,Busia,Busia,Matayos,Burumba
10818,Nahashon Mwangi Medical Clinic,Laikipia,Laikipia,Laikipia East,Nanyuki
21248,Naibor Dispensary,Laikipia,Laikipia,Laikipia North,Segera
20718,Naibor Keju Dispensary,Samburu,Samburu,Samburu Central,Lodokejek
10819,Naidu Hospital,Kiambu,Kiambu,Thika Town,Township
15276,Naikara Health Centre,Narok,Narok,Narok West,Naikarra
17383,Naikuriu Dispensary,Meru,Meru,Igembe North,Naathu
13107,Naioth Medical Clinic,Nairobi,Nairobi,Starehe,Nairobi South
24415,Naiperere Dispensary,Laikipia,Laikipia,Laikipia North,Mugogodo West
15277,Nairagie-Enkare Health Centre,Narok,Narok,Narok East,Keekonyokie
15278,Nairasirasa Dispensary,Narok,Narok,Narok North,Narok Town
17280,Nairimirimo Dispensary,Samburu,Samburu,Samburu East,Wamba North
22289,Nairiri Dispensary,Uasin Gishu,Uasin Gishu,Kapseret,Ngeria
24563,Nairobi Adventist Hospital Limited,Nairobi,Nairobi,Westlands,Karura
22030,Nairobi County Beyond Zero Clinic,Nairobi,Nairobi,Starehe,Nairobi Central
13108,Nairobi Deaf (Liverpool),Nairobi,Nairobi,Starehe,Nairobi Central
24003,"Nairobi Ear,Nose and Throat clinic",Nairobi,Nairobi,Dagoretti North,Kilimani
18394,Nairobi EARC St Anne Medical Clinic,Nairobi,Nairobi,Makadara,Maringo/Hamza
20264,Nairobi East Hospital Limited,Nairobi,Nairobi,Kamukunji,California
17619,Nairobi Homes Medical Clinic,Mombasa,Mombasa,Kisauni,Shanzu
13110,Nairobi Hospital,Nairobi,Nairobi,Dagoretti North,Kilimani
13111,Nairobi Outpatient Centre,Nairobi,Nairobi,Starehe,Nairobi Central
23095,Nairobi Place Addiction Treatment Centre Tumaini Ltd,Nairobi,Nairobi,Langata,Karen
23097,Nairobi Place Treatment Centre Tumaini Ltd,Nairobi,Nairobi,Langata,Karen
13161,Nairobi Remand Prison Health Centre,Nairobi,Nairobi,Starehe,Landimawe
13113,Nairobi South Clinic,Nairobi,Nairobi,Starehe,Nairobi South
13112,Nairobi South Hospital,Nairobi,Nairobi,Langata,South C
13114,Nairobi West Chidren clinic,Nairobi,Nairobi,Langata,Nairobi West
13115,Nairobi West Hospital,Nairobi,Nairobi,Langata,Nairobi West
13116,Nairobi West Men's Prison Dispensary,Nairobi,Nairobi,Langata,Nairobi West
24173,Nairobi Women Hospital - Nakuru CBD,Nakuru,Nakuru,Nakuru East,Biashara
18195,Nairobi Women Hospital Ongata Rongai,Kajiado,Kajiado,Kajiado North,Nkaimurunya
23999,Nairobi Women Hospital(Naivasha Branch),Nakuru,Nakuru,Naivasha,Viwandani
20061,Nairobi Women's Hospital,Nakuru,Nakuru,Nakuru East,Menengai
13117,Nairobi Womens Hospital (Hurlingham),Nairobi,Nairobi,Dagoretti North,Kilimani
21283,Nairobi Women's Hospital (Kitengela),Kajiado,Kajiado,Kajiado East,Kitengela
24762,Nairobi Women's Hospital (Mvita),Mombasa,Mombasa,Mvita,Shimanzi/Ganjoni
16795,Nairobi Womens Hospital Adams,Nairobi,Nairobi,Dagoretti North,Kilimani
22048,Nairutia Medical Clinic,Nyeri,Nyeri,Kieni West,Mugunda
16402,Naishi Game Dispensary,Nakuru,Nakuru,Njoro,Lare
23823,Naishorua Medical Clinic,Narok,Narok,Narok West,Mara
15279,Naisoya Dispensary,Narok,Narok,Narok North,Nkareta
24702,Naisul Medical Center,Laikipia,Laikipia,Laikipia East,Nanyuki
18979,Naisula Medical Clinic,Kajiado,Kajiado,Kajiado Central,Dalalekutuk
12633,Naisura Medical Clinic,Machakos,Machakos,Athi River,Syokimau/Mulolongo
20791,Naitiri Private Wing Clinic,Bungoma,Bungoma,Tongaren,Naitiri/Kabuyefwe
16061,Naitiri Sub County Hospital,Bungoma,Bungoma,Tongaren,Mbakalo
15282,Naivasha (AIC) Medical Centre,Nakuru,Nakuru,Naivasha,Hellsgate
15280,Naivasha District Hospital,Nakuru,Nakuru,Naivasha,Viwandani
14516,Naivasha GK Prison Annex Dispensary,Nakuru,Nakuru,Naivasha,Viwandani
15281,Naivasha Maximum Prison Health Centre,Nakuru,Nakuru,Naivasha,Viwandani
25425,Naivasha Medical Clinic Company LTD(Naivasha),Nakuru,Nakuru,Naivasha,Viwandani
23080,Naivasha Quality Health Care Services Limited (Karagita),Nakuru,Nakuru,Naivasha,Hellsgate
25104,Naivasha Quality Health Care Services Limited (Kasarani),Nakuru,Nakuru,Gilgil,Malewa West
23763,NAJ Hospital Limited,Kirinyaga,Kirinyaga,Kirinyaga East,Baragwi
24203,Naj Hospital Ltd,Kirinyaga,Kirinyaga,Kirinyaga West,Kiine
13280,Najah Medical Clinic,Wajir,Wajir,Wajir East,Khorof/Harar
15283,Najile Dispensary,Kajiado,Kajiado,Kajiado West,Ewuaso Oo Nkidong'i
20887,Nakabosan Dispensary,Turkana,Turkana,Turkana South,Katilu
15284,Nakalei Dispensary,Turkana,Turkana,Turkana South,Kalapata
21394,Nakapelewoi Dispensary,Turkana,Turkana,Turkana North,Kaaleng/Kaikor
21314,Nakatongwa Dispensary,Turkana,Turkana,Turkana East,Katilia
18354,Nakechichok Dispensary,Turkana,Turkana,Turkana Central,Kerio Delta
21366,Nakiria Dispensary,Turkana,Turkana,Turkana Central,Kalokol
21393,Nakitoekakumon Dispensary,Turkana,Turkana,Turkana North,Kaeris
16729,Nakoko Health Centre,Baringo,Baringo,Tiaty East,Silale
21349,Nakorimunyen dispensary,Turkana,Turkana,Loima,Loima
21388,Nakoyo Dispensary,Turkana,Turkana,Turkana West,Lopur
16700,Nakukulas Dispensary,Turkana,Turkana,Turkana East,Lokori/Kochodin
15285,Nakurio Dispensary,Turkana,Turkana,Turkana Central,Kerio Delta
17084,Nakurtakwei Dispensary,Baringo,Baringo,Koibatek,Koibatek
21017,Nakuru Beyond Zero Mobile Clinic,Nakuru,Nakuru,Nakuru West,London
15286,Nakuru Clinical Unit,Nakuru,Nakuru,Nakuru East,Biashara
23258,Nakuru Conventional Medical clinic,Nakuru,Nakuru,Nakuru West,Shaabab
23139,Nakuru eye and optical clinic,Nakuru,Nakuru,Nakuru East,Biashara
20343,Nakuru Heart Centre,Nakuru,Nakuru,Nakuru West,Shaabab
15287,Nakuru Nursing Home,Nakuru,Nakuru,Nakuru East,Biashara
24114,Nakuru Nyaluk Medical Clinic,Nakuru,Nakuru,Nakuru East,Biashara
15288,Nakuru Provincial General Hospital,Nakuru,Nakuru,Nakuru West,London
15289,Nakuru War Memorial Hospital,Nakuru,Nakuru,Nakuru West,London
15290,Nakuru West (PCEA) Health Centre,Nakuru,Nakuru,Nakuru West,Shaabab
21906,Nakuru west central store,Nakuru,Nakuru,Nakuru West,London
15365,Nakuru West Health Centre,Nakuru,Nakuru,Nakuru West,Shaabab
22751,Nakuru West( A.I.P.C.A) Medical Centre,Nakuru,Nakuru,Nakuru West,Kaptembwo
15291,Nakururum Dispensary,Turkana,Turkana,Turkana West,Lokichoggio
15292,Nakwamoru Health Centre,Turkana,Turkana,Turkana South,Kaputir
16366,Nakwijit Dispensary,West Pokot,West Pokot,Pokot North,Kodich
16062,Nala Maternity and Nursing Home,Kakamega,Kakamega,Lurambi,Shirere
18971,Nalala Initiative Community Clinic,Kajiado,Kajiado,Kajiado East,Kenyawa-poka
21340,Nalapatui Dispensary,Turkana,Turkana,Turkana West,Kalobeyei
23023,Nalemkais Dispensary,Turkana,Turkana,Turkana South,Kalapata
25411,Nalemsekon Dispensary,Turkana,Turkana,Turkana West,Kakuma
15293,Nalepo Medical Clinic,Narok,Narok,Narok East,Mosiro
18412,Nalis Medical Clinic,Kajiado,Kajiado,Kajiado North,Nkaimurunya
16063,Nalondo CBM Dispensary,Bungoma,Bungoma,Kabuchai,Kabuchai/Chwele
23980,Nalondo Dispensary,Bungoma,Bungoma,Cheptais,Cheptais
17117,Nalondo Health Centre (Model),Bungoma,Bungoma,Kabuchai,West Nalondo
16064,Namagara Dispensary,Kakamega,Kakamega,Malava,Manda-shivanga
21333,Namakat Dispensary,Turkana,Turkana,Turkana South,Katilu
15294,Namanga Health Centre,Kajiado,Kajiado,Kajiado Central,Matapato South
22519,Namang'ofulo Dispensary,Bungoma,Bungoma,Sirisia,Malakisi/South Kulisiru
17994,Namanjalala Dispensary,Trans Nzoia,Trans Nzoia,Kwanza,Kapomboi
21771,Namarambi Dispensary,Bungoma,Bungoma,Webuye East,Ndivisi
18930,Namarei Dispensary(Marsabit south),Marsabit,Marsabit,Laisamis,Korr/Ngurunit
16065,Namasoli Health Centre,Kakamega,Kakamega,Khwisero,Kisa Central
15295,Namayiana Clinic,Kajiado,Kajiado,Kajiado Central,Ildamat
16273,Namba Kodero Dispensary,Migori,Migori,Nyatike,Macalder/Kanyarwanda
16066,Nambale Sub County Hospital,Busia,Busia,Nambale,Nambale
16067,Namboboto Dispensary,Busia,Busia,Samia,Namboboto-nambuku
16068,Nambuku Model Health Centre,Busia,Busia,Samia,Namboboto-nambuku
15296,Namelok Health Centre,Kajiado,Kajiado,Loitokitok,Kimana
15297,Namelok Medical Clinic,Samburu,Samburu,Samburu Central,Maralal
18091,Namenya (CFW) Clinic,Busia,Busia,Samia,Nangina
15298,Nameyana Dispensary,Turkana,Turkana,Loima,Turkwel
24498,Namgoi Medical Clinic,Nandi,Nandi,Emgwen,Kapsabet
17178,Namirama Dispensary,Kakamega,Kakamega,Navakholo,Bunyala East
21341,Namon Dispensary,Turkana,Turkana,Turkana West,Lopur
15299,Namoruputh (PAG) Health Centre,Turkana,Turkana,Loima,Loima
16069,Namuduru Dispensary,Busia,Busia,Samia,Bwiri
15301,Namukuse Dispensary,Turkana,Turkana,Turkana Central,Kang'atotha
16070,Namulungu Dispensary,Kakamega,Kakamega,Matungu,Kholera
15300,Namuncha Dispensary,Nakuru,Nakuru,Naivasha,Mai Mahiu
16380,Namuncha Olepolos Dispensary,Nakuru,Nakuru,Naivasha,Mai Mahiu
22936,Namunyak Medical Centre,Kajiado,Kajiado,Kajiado East,Kaputiei North
17541,Namunyak Medical Clinic,Nakuru,Nakuru,Gilgil,Gilgil
21059,Namusala Dispensary,Busia,Busia,Butula,Elugulu
23059,Namuya Shalom Medical Services,West Pokot,West Pokot,West Pokot,Mnagei
22501,Namwatikho Dispensary,Bungoma,Bungoma,Webuye East,Ndivisi
16071,Namwaya Clinic,Bungoma,Bungoma,Webuye East,Ndivisi
12634,Nana Dispensary,Marsabit,Marsabit,Moyale,Golbo
15303,Nanam Dispensary,Turkana,Turkana,Turkana West,Nanaam
10820,Nandarasi Dispensary,Nyandarua,Nyandarua,Kinangop,North Kinangop
21879,Nandi County Beyond Zero Mobile Clinic,Nandi,Nandi,Emgwen,Kapsabet
14179,Nandi Hills County Hospital,Nandi,Nandi,Nandi Hills,Nandi Hills
17211,Nandi Hills Doctors Scheme Association Dispensary (Nhdsa),Nandi,Nandi,Nandi Hills,Nandi Hills
19358,Nandi Hills Medicare Clinic,Nandi,Nandi,Nandi Hills,Nandi Hills
16072,Nangina Dispensary,Busia,Busia,Samia,Nangina
11699,Nanighi Dispensary (Tana River),Tana River,Tana River,Bura,Chewele
13413,Nanighi Health Centre,Garissa,Garissa,Fafi,Nanighi
10821,Nanyuki Cottage,Nyeri,Nyeri,Kieni East,Gakawa
15304,Nanyuki Cottage Hospital,Laikipia,Laikipia,Laikipia East,Nanyuki
15305,Nanyuki District Hospital,Laikipia,Laikipia,Laikipia East,Nanyuki
15307,Naoros Dispensary,Turkana,Turkana,Turkana Central,Kang'atotha
17478,Naotin Dispensary,Turkana,Turkana,Turkana Central,Kanamkemer
20638,Napak Dispensary,Turkana,Turkana,Kibish,Kibish
18070,Napeikar Dispensary,Turkana,Turkana,Loima,Turkwel
15308,Napeililim Dispensary,Turkana,Turkana,Loima,Turkwel
17249,Napeitom Dispensary,Turkana,Turkana,Turkana East,Kapedo/Napeitom
15309,Napusimoru Dispensary,Turkana,Turkana,Turkana South,Lokichar
17300,Naramam Dispensary,West Pokot,West Pokot,Pokot South,Chepareria
24409,Naramat Medical & Dental clinic (Nakuru),Nakuru,Nakuru,Nakuru West,Shaabab
22055,Naramat Medical and Dental Clinic,Narok,Narok,Narok North,Narok Town
25417,Naregae Dispensary,Turkana,Turkana,Turkana West,Kakuma
20660,Narengewoi Dispensary,Turkana,Turkana,Turkana North,Lakezone
19208,Naretisho Dispensary,Kajiado,Kajiado,Kajiado East,Kenyawa-poka
15310,Nariokotome Dispensary,Turkana,Turkana,Turkana North,Lakezone
20548,Narok Cottage Hospital,Narok,Narok,Narok North,Narok Town
15311,Narok County Referral Hospital,Narok,Narok,Narok North,Narok Town
23703,Narok Medical Clinic,Narok,Narok,Narok North,Narok Town
16689,Narolong Dispensary (Trans Mara West),Narok,Narok,Transmara West,Lolgorian
10822,Naromoru Health Centre,Nyeri,Nyeri,Kieni East,Naromoru/Kiamathaga
21420,Naromoru Medical Clinic,Nyeri,Nyeri,Kieni East,Naromoru/Kiamathaga
15312,Naroosura Health Centre,Narok,Narok,Narok South,Maji Moto/Naroosura
